num_expediente;tipo_accidente;distrito;estado_meteorologico;franja_horaria;tipo_via;coordenada_x_utm;coordenada_y_utm;fecha;hora_numero;nivel_lesividad
2024S009437;Colisión doble;ARGANZUELA;Despejado;Tarde;Vías de gran tamaño;440253,0;4472435,0;2024-03-16;18;1
2024S009439;Alcance;CENTRO;Despejado;Mediodía;Plazas o glorietas;441290,0;4473310,0;2024-03-16;14;0
2024S009441;Colisión doble;CENTRO;Despejado;Tarde;Vías de pequeño tamaño;440834,0;4474504,0;2024-03-16;19;0
2024S009442;Colisión doble;HORTALEZA;Despejado;Tarde;Vías de pequeño tamaño;445932,0;4479991,0;2024-03-16;18;0
2024S009443;Caída;CENTRO;Despejado;Tarde;Vías de pequeño tamaño;441292,0;4475242,0;2024-03-16;19;1
2024S009445;Choque;VICÁLVARO;Despejado;Noche;Vías de pequeño tamaño;448750,0;4472391,0;2024-03-16;20;0
2024S009446;Alcance;CARABANCHEL;Despejado;Noche;Vías de pequeño tamaño;437982,0;4470796,0;2024-03-16;20;0
2024S009447;Atropello a persona;CENTRO;Despejado;Noche;Instalaciones o infraestructuras;440782,0;4474251,0;2024-03-16;21;0
2024S009448;Colisión doble;SALAMANCA;Despejado;Noche;Vías de pequeño tamaño;443006,0;4475888,0;2024-03-16;21;0
2024S009449;Alcance;VILLA DE VALLECAS;Despejado;Noche;Vías de pequeño tamaño;449320,0;4469078,0;2024-03-16;21;0
2024S009450;Colisión doble;SALAMANCA;Despejado;Noche;Vías de pequeño tamaño;442818,0;4475113,0;2024-03-16;20;0
2024S009451;Colisión doble;CHAMARTÍN;Despejado;Noche;Vías de pequeño tamaño;441861,0;4478782,0;2024-03-16;20;1
2024S009452;Caída;MONCLOA-ARAVACA;Despejado;Noche;Vías de gran tamaño;439003,0;4476647,0;2024-03-16;21;2
2024S009453;Colisión doble;CARABANCHEL;Despejado;Noche;Vías de pequeño tamaño;437907,0;4470750,0;2024-03-16;21;0
2024S009454;Choque;USERA;Despejado;Noche;Vías de pequeño tamaño;439668,0;4468997,0;2024-03-16;22;0
2024S009456;Alcance;VILLAVERDE;Despejado;Noche;Vías de gran tamaño;441920,0;4468129,0;2024-03-16;22;1
2024S009458;Colisión doble;LATINA;Despejado;Noche;Vías de pequeño tamaño;435829,0;4471544,0;2024-03-16;23;1
2024S009461;Choque;VILLAVERDE;Despejado;Noche;Vías de pequeño tamaño;440730,0;4468181,0;2024-03-16;23;0
2024S009462;Colisión doble;RETIRO;Despejado;Noche;Plazas o glorietas;442428,0;4473198,0;2024-03-16;23;0
2024S009476;Colisión doble;CARABANCHEL;Despejado;Madrugada;Vías de pequeño tamaño;438613,0;4469139,0;2024-03-17;0;1
2024S009477;Choque;PUENTE DE VALLECAS;Despejado;Noche;Vías de gran tamaño;444556,0;4470501,0;2024-03-16;23;0
2024S009483;Caída;SALAMANCA;Despejado;Madrugada;Vías de pequeño tamaño;443344,0;4475530,0;2024-03-17;1;1
2024S009533;Alcance;TETUÁN;Despejado;Madrugada;Vías de gran tamaño;440652,0;4480445,0;2024-03-17;3;0
2024S009543;Caída;ARGANZUELA;Despejado;Madrugada;Vías rápidas o carreteras;441780,0;4470419,0;2024-03-17;3;2
2024S009545;Choque;USERA;Despejado;Madrugada;Vías de gran tamaño;441073,0;4468487,0;2024-03-17;2;0
2024S009550;Choque;MONCLOA-ARAVACA;Despejado;Madrugada;Vías de gran tamaño;439730,0;4478011,0;2024-03-17;5;0
2024S009628;Choque;USERA;Despejado;Mañana;Vías de pequeño tamaño;440495,0;4470960,0;2024-03-17;7;0
2024S009631;Otras causas;CARABANCHEL;Despejado;Mañana;Vías de pequeño tamaño;437532,0;4469347,0;2024-03-17;10;0
2024S009632;Colisión doble;TETUÁN;Despejado;Mañana;Vías de pequeño tamaño;440881,0;4480018,0;2024-03-17;11;1
2024S009633;Colisión doble;CHAMARTÍN;Despejado;Mañana;Vías de gran tamaño;443039,0;4478159,0;2024-03-17;11;1
2024S009635;Colisión doble;SALAMANCA;Despejado;Mañana;Vías de pequeño tamaño;443982,0;4475836,0;2024-03-17;10;1
2024S009636;Colisión doble;PUENTE DE VALLECAS;Despejado;Madrugada;Vías de gran tamaño;444069,0;4469365,0;2024-03-17;3;0
2024S009637;Colisión doble;SALAMANCA;Despejado;Mediodía;Vías de pequeño tamaño;442736,0;4475693,0;2024-03-17;13;1
2024S009638;Colisión doble;CHAMBERÍ;Despejado;Mediodía;Plazas o glorietas;441375,0;4476921,0;2024-03-17;13;0
2024S009639;Caída;FUENCARRAL-EL PARDO;Despejado;Mediodía;Vías rápidas o carreteras;437100,0;4484479,0;2024-03-17;13;1
2024S009640;Choque;ARGANZUELA;Despejado;Mediodía;Vías de pequeño tamaño;439640,0;4472536,0;2024-03-17;15;0
2024S009641;Colisión doble;ARGANZUELA;Despejado;Mediodía;Vías de pequeño tamaño;440582,0;4472879,0;2024-03-17;14;1
2024S009642;Colisión doble;USERA;Despejado;Mediodía;Vías de gran tamaño;440895,0;4469831,0;2024-03-17;15;0
2024S009644;Choque;BARAJAS;Despejado;Mediodía;Vías de pequeño tamaño;450462,0;4480337,0;2024-03-17;15;0
2024S009646;Colisión doble;VILLAVERDE;Despejado;Tarde;Vías de gran tamaño;441442,0;4467695,0;2024-03-17;16;1
2024S009649;Colisión doble;CIUDAD LINEAL;Despejado;Tarde;Vías de pequeño tamaño;446559,0;4474581,0;2024-03-17;17;0
2024S009650;Alcance;HORTALEZA;Despejado;Tarde;Vías de gran tamaño;448618,0;4478149,0;2024-03-17;17;0
2024S009651;Colisión doble;MONCLOA-ARAVACA;Despejado;Tarde;Vías de gran tamaño;437684,0;4476227,0;2024-03-17;17;1
2024S009654;Alcance;VILLA DE VALLECAS;Despejado;Tarde;Vías de pequeño tamaño;448387,0;4470212,0;2024-03-17;16;0
2024S009656;Colisión doble;CHAMARTÍN;Despejado;Tarde;Vías de pequeño tamaño;442117,0;4480339,0;2024-03-17;18;0
2024S009658;Alcance;MONCLOA-ARAVACA;Despejado;Mediodía;Vías de pequeño tamaño;438826,0;4479876,0;2024-03-17;15;1
2024S009659;Atropello a persona;CENTRO;Despejado;Tarde;Vías de pequeño tamaño;440552,0;4474691,0;2024-03-17;19;1
2024S009660;Otras causas;CHAMARTÍN;Despejado;Noche;Vías de gran tamaño;441477,0;4478620,0;2024-03-17;21;0
2024S009661;Otras causas;CHAMARTÍN;Despejado;Noche;Vías de gran tamaño;441477,0;4478618,0;2024-03-17;21;0
2024S009662;Alcance;MORATALAZ;Despejado;Noche;Vías rápidas o carreteras;443607,0;4473144,0;2024-03-17;20;0
2024S009663;Alcance;CENTRO;Despejado;Noche;Vías de pequeño tamaño;439750,0;4474940,0;2024-03-17;21;1
2024S009664;Alcance;TETUÁN;Despejado;Noche;Vías de pequeño tamaño;440756,0;4479131,0;2024-03-17;21;0
2024S009666;Colisión doble;FUENCARRAL-EL PARDO;Despejado;Mañana;Vías de pequeño tamaño;438790,0;4481046,0;2024-03-17;9;1
2024S009667;Colisión doble;SAN BLAS-CANILLEJAS;Despejado;Noche;Vías de gran tamaño;448664,0;4477492,0;2024-03-17;23;0
2024S009669;Caída;CENTRO;Despejado;Madrugada;Vías de pequeño tamaño;440982,0;4473759,0;2024-03-18;1;0
2024S009670;Colisión doble;USERA;Despejado;Madrugada;Vías de pequeño tamaño;440351,0;4471109,0;2024-03-18;1;0
2024S009676;Colisión doble;SALAMANCA;Despejado;Madrugada;Plazas o glorietas;441552,0;4476309,0;2024-03-18;6;1
2024S009677;Colisión doble;CARABANCHEL;Despejado;Madrugada;Vías de pequeño tamaño;438836,0;4470611,0;2024-03-18;6;0
2024S009678;Colisión doble;TETUÁN;Despejado;Mañana;Vías de pequeño tamaño;441359,0;4480122,0;2024-03-18;8;0
2024S009679;Choque;PUENTE DE VALLECAS;Despejado;Mañana;Vías de gran tamaño;443173,0;4470428,0;2024-03-18;7;0
2024S009680;Colisión doble;CENTRO;Despejado;Mañana;Vías de gran tamaño;439169,0;4473411,0;2024-03-18;8;0
2024S009682;Colisión doble;USERA;Despejado;Mañana;Vías de gran tamaño;440473,0;4468912,0;2024-03-18;8;1
2024S009683;Choque;SALAMANCA;Despejado;Mañana;Vías de pequeño tamaño;443555,0;4475323,0;2024-03-18;9;0
2024S009684;Alcance;MORATALAZ;Despejado;Mañana;Vías rápidas o carreteras;444393,0;4474329,0;2024-03-18;8;1
2024S009685;Caída;CHAMARTÍN;Despejado;Mañana;Plazas o glorietas;442639,0;4478854,0;2024-03-18;9;1
2024S009686;Colisión doble;CHAMBERÍ;Despejado;Mediodía;Plazas o glorietas;439136,0;4476781,0;2024-03-17;12;0
2024S009687;Colisión doble;PUENTE DE VALLECAS;Despejado;Mañana;Vías de pequeño tamaño;444190,0;4472591,0;2024-03-18;9;0
2024S009688;Colisión doble;TETUÁN;Despejado;Mañana;Vías de pequeño tamaño;440507,0;4478741,0;2024-03-18;9;1
2024S009689;Atropello a persona;LATINA;Despejado;Mañana;Vías de pequeño tamaño;435269,0;4471405,0;2024-03-18;10;2
2024S009690;Alcance;CHAMARTÍN;Despejado;Mediodía;Vías de gran tamaño;441498,0;4478847,0;2024-02-19;13;0
2024S009691;Alcance;CIUDAD LINEAL;Despejado;Mañana;Vías rápidas o carreteras;444050,0;4476293,0;2024-03-18;9;0
2024S009693;Colisión doble;CHAMARTÍN;Despejado;Mañana;Vías de pequeño tamaño;442606,0;4478836,0;2024-03-02;10;0
2024S009694;Alcance;CARABANCHEL;Despejado;Mañana;Vías de gran tamaño;438796,0;4472412,0;2024-03-18;10;0
2024S009695;Colisión doble;USERA;Despejado;Mañana;Vías de gran tamaño;438928,0;4469490,0;2024-03-18;11;1
2024S009696;Choque;VICÁLVARO;Despejado;Mañana;Vías de gran tamaño;452091,0;4473109,0;2024-03-18;8;0
2024S009697;Colisión doble;CENTRO;Despejado;Mediodía;Vías de gran tamaño;441111,0;4473969,0;2024-03-18;12;1
2024S009698;Colisión doble;TETUÁN;Despejado;Mañana;Vías de gran tamaño;441623,0;4480142,0;2024-03-18;10;0
2024S009699;Colisión doble;CHAMBERÍ;Despejado;Mediodía;Vías de pequeño tamaño;441143,0;4476450,0;2024-03-18;13;1
2024S009700;Choque;CENTRO;Despejado;Mediodía;Vías de pequeño tamaño;441096,0;4475370,0;2024-03-18;12;0
2024S009701;Colisión múltiple;FUENCARRAL-EL PARDO;Despejado;Mediodía;Vías de pequeño tamaño;441613,0;4482714,0;2024-03-18;13;0
2024S009702;Colisión doble;CIUDAD LINEAL;Despejado;Mediodía;Vías de pequeño tamaño;444847,0;4475998,0;2024-03-18;13;0
2024S009703;Alcance;MONCLOA-ARAVACA;Despejado;Mediodía;Vías de gran tamaño;439766,0;4477607,0;2024-03-18;13;0
2024S009704;Colisión doble;FUENCARRAL-EL PARDO;Despejado;Mediodía;Vías de pequeño tamaño;438656,0;4480949,0;2024-03-18;14;0
2024S009705;Colisión doble;SALAMANCA;Despejado;Mediodía;Vías de pequeño tamaño;442295,0;4475163,0;2024-03-18;14;0
2024S009706;Caída;PUENTE DE VALLECAS;Despejado;Mediodía;Vías de pequeño tamaño;442395,0;4468952,0;2024-03-18;13;1
2024S009707;Caída;RETIRO;Despejado;Mediodía;Vías de pequeño tamaño;441547,0;4473467,0;2024-03-18;14;1
2024S009708;Choque;CARABANCHEL;Despejado;Tarde;Plazas o glorietas;437919,0;4469811,0;2024-03-17;19;0
2024S009709;Colisión doble;HORTALEZA;Despejado;Tarde;Vías de pequeño tamaño;445860,0;4480106,0;2024-03-18;16;0
2024S009710;Caída;VICÁLVARO;Despejado;Tarde;Vías de pequeño tamaño;448422,0;4473323,0;2024-03-18;16;1
2024S009712;Colisión doble;CARABANCHEL;Despejado;Tarde;Vías de pequeño tamaño;436937,0;4470728,0;2024-03-18;16;0
2024S009730;Choque;LATINA;Despejado;Tarde;Vías de pequeño tamaño;433898,0;4470206,0;2024-03-18;17;0
2024S009731;Atropello a persona;CENTRO;Despejado;Noche;Vías de pequeño tamaño;439272,0;4475789,0;2024-03-17;22;1
2024S009732;Caída;LATINA;Despejado;Tarde;Plazas o glorietas;436839,0;4471887,0;2024-03-18;17;1
2024S009733;Colisión doble;FUENCARRAL-EL PARDO;Despejado;Tarde;Plazas o glorietas;438239,0;4480523,0;2024-03-18;17;0
2024S009734;Colisión doble;CHAMARTÍN;Despejado;Mediodía;Vías de pequeño tamaño;442887,0;4479798,0;2024-03-18;14;0
2024S009735;Caída;ARGANZUELA;Despejado;Tarde;Vías de gran tamaño;439692,0;4472784,0;2024-03-18;18;1
2024S009736;Alcance;SAN BLAS-CANILLEJAS;Despejado;Tarde;Vías de pequeño tamaño;446224,0;4475967,0;2024-03-18;18;0
2024S009738;Colisión doble;CIUDAD LINEAL;Despejado;Mediodía;Vías rápidas o carreteras;442910,0;4480572,0;2024-03-18;15;0
2024S009741;Choque;SALAMANCA;Despejado;Tarde;Plazas o glorietas;443839,0;4475628,0;2024-03-18;18;0
2024S009742;Alcance;CHAMARTÍN;Despejado;Mediodía;Vías de pequeño tamaño;442513,0;4477742,0;2024-03-18;15;1
2024S009743;Colisión múltiple;CHAMARTÍN;Despejado;Tarde;Vías de pequeño tamaño;442022,0;4477177,0;2024-03-18;18;1
2024S009744;Colisión doble;FUENCARRAL-EL PARDO;Despejado;Tarde;Vías de gran tamaño;437187,0;4480954,0;2024-03-18;18;0
2024S009745;Colisión doble;VILLAVERDE;Despejado;Tarde;Vías de pequeño tamaño;438877,0;4465859,0;2024-03-18;18;1
2024S009746;Colisión doble;CHAMARTÍN;Despejado;Tarde;Vías de pequeño tamaño;443032,0;4478865,0;2024-03-18;17;1
2024S009747;Atropello a persona;CHAMARTÍN;Despejado;Tarde;Vías de pequeño tamaño;441671,0;4480039,0;2024-03-18;19;1
2024S009748;Choque;VILLA DE VALLECAS;Despejado;Tarde;Vías de gran tamaño;447761,0;4469211,0;2024-03-18;19;0
2024S009778;Colisión doble;LATINA;Despejado;Noche;Vías de pequeño tamaño;434264,0;4472298,0;2024-03-18;21;1
2024S009779;Caída;CARABANCHEL;Despejado;Noche;Vías de pequeño tamaño;438756,0;4471668,0;2024-03-18;23;1
2024S009781;Caída;PUENTE DE VALLECAS;Despejado;Noche;Vías de pequeño tamaño;443460,0;4471054,0;2024-03-18;21;1
2024S009782;Choque;PUENTE DE VALLECAS;Despejado;Madrugada;Vías de pequeño tamaño;443958,0;4471362,0;2024-03-19;4;0
2024S009783;Alcance;CHAMBERÍ;Despejado;Mañana;Vías de gran tamaño;440035,0;4477475,0;2024-03-19;8;1
2024S009784;Colisión doble;MONCLOA-ARAVACA;Despejado;Mañana;Vías de pequeño tamaño;438991,0;4477645,0;2024-03-19;7;0
2024S009785;Choque;CENTRO;Despejado;Mediodía;Vías de pequeño tamaño;440357,0;4475622,0;2024-03-08;12;0
2024S009786;Colisión doble;SALAMANCA;Despejado;Mañana;Vías de pequeño tamaño;443132,0;4475681,0;2024-03-19;8;1
2024S009788;Colisión doble;CARABANCHEL;Despejado;Mañana;Vías de pequeño tamaño;438505,0;4472911,0;2024-03-19;8;0
2024S009789;Alcance;VILLAVERDE;Despejado;Mañana;Vías de gran tamaño;441150,0;4467347,0;2024-03-19;7;1
2024S009790;Colisión doble;FUENCARRAL-EL PARDO;Despejado;Mañana;Vías de gran tamaño;440908,0;4483801,0;2024-03-19;8;1
2024S009791;Alcance;VILLAVERDE;Despejado;Mañana;Vías de gran tamaño;441146,0;4466934,0;2024-03-19;9;1
2024S009793;Colisión doble;ARGANZUELA;Despejado;Mañana;Vías de pequeño tamaño;440943,0;4471927,0;2024-03-19;10;1
2024S009794;Colisión doble;ARGANZUELA;Despejado;Mañana;Plazas o glorietas;441294,0;4473312,0;2024-03-18;8;0
2024S009795;Choque;USERA;Despejado;Mañana;Vías de pequeño tamaño;440622,0;4470230,0;2024-03-19;10;0
2024S009796;Colisión doble;ARGANZUELA;Despejado;Mañana;Vías de pequeño tamaño;441631,0;4471398,0;2024-03-19;9;0
2024S009798;Choque;FUENCARRAL-EL PARDO;Despejado;Mañana;Vías rápidas o carreteras;442556,0;4481703,0;2024-03-19;10;2
2024S009800;Choque;CENTRO;Despejado;Mañana;Vías de pequeño tamaño;440345,0;4473707,0;2024-03-19;11;0
2024S009801;Alcance;CIUDAD LINEAL;Despejado;Mañana;Vías rápidas o carreteras;442906,0;4480589,0;2024-03-19;9;0
2024S009803;Caída;FUENCARRAL-EL PARDO;Despejado;Mañana;Vías de gran tamaño;439457,0;4480966,0;2024-03-19;10;1
2024S009805;Caída;CENTRO;Despejado;Mañana;Vías de gran tamaño;441178,0;4474012,0;2024-03-19;10;1
2024S009806;Alcance;SAN BLAS-CANILLEJAS;Despejado;Mediodía;Vías de gran tamaño;447986,0;4474790,0;2024-03-19;12;0
2024S009809;Otras causas;RETIRO;Despejado;Mediodía;Vías rápidas o carreteras;442634,0;4471612,0;2024-03-19;13;0
2024S009810;Alcance;HORTALEZA;Despejado;Mediodía;Vías de pequeño tamaño;446261,0;4479535,0;2024-03-19;13;1
2024S009818;Colisión doble;RETIRO;Despejado;Mañana;Vías de pequeño tamaño;443169,0;4473595,0;2024-03-19;9;0
2024S009826;Colisión múltiple;FUENCARRAL-EL PARDO;Despejado;Mediodía;Vías de gran tamaño;440403,0;4483972,0;2024-03-19;13;1
2024S009827;Alcance;TETUÁN;Despejado;Mediodía;Vías de gran tamaño;441389,0;4477559,0;2024-03-19;14;1
2024S009828;Colisión doble;VILLAVERDE;Despejado;Mediodía;Vías de pequeño tamaño;439851,0;4466275,0;2024-03-19;13;1
2024S009829;Alcance;PUENTE DE VALLECAS;Despejado;Mediodía;Vías de pequeño tamaño;443599,0;4469382,0;2024-03-19;14;1
2024S009830;Colisión doble;USERA;Despejado;Mediodía;Instalaciones o infraestructuras;440537,0;4469512,0;2024-03-19;15;0
2024S009833;Alcance;CARABANCHEL;Despejado;Tarde;Vías rápidas o carreteras;439765,0;4471974,0;2024-03-19;16;1
2024S009846;Colisión doble;CIUDAD LINEAL;Despejado;Mediodía;Vías de pequeño tamaño;444940,0;4476274,0;2024-03-19;15;0
2024S009853;Alcance;MORATALAZ;Despejado;Mediodía;Vías rápidas o carreteras;444679,0;4472730,0;2024-03-19;14;1
2024S009864;Colisión doble;FUENCARRAL-EL PARDO;Despejado;Tarde;Vías de gran tamaño;441887,0;4481299,0;2024-03-19;16;0
2024S009881;Choque;CARABANCHEL;Despejado;Tarde;Vías de pequeño tamaño;435764,0;4469357,0;2024-03-19;16;0
2024S009883;Alcance;RETIRO;Despejado;Mediodía;Vías rápidas o carreteras;443115,0;4472069,0;2024-03-18;15;1
2024S009887;Alcance;CIUDAD LINEAL;Despejado;Tarde;Vías de gran tamaño;444097,0;4475831,0;2024-03-19;17;0
2024S009894;Alcance;HORTALEZA;Despejado;Tarde;Vías de pequeño tamaño;444665,0;4480318,0;2024-03-19;17;0
2024S009902;Alcance;RETIRO;Despejado;Mediodía;Vías rápidas o carreteras;442748,0;4471684,0;2024-03-19;15;1
2024S009908;Colisión doble;USERA;Despejado;Tarde;Plazas o glorietas;439078,0;4470797,0;2024-03-19;19;0
2024S009909;Alcance;VILLA DE VALLECAS;Despejado;Tarde;Vías rápidas o carreteras;451029,0;4466830,0;2024-03-19;17;1
2024S009910;Atropello a persona;MONCLOA-ARAVACA;Despejado;Tarde;Vías de pequeño tamaño;433183,0;4479012,0;2024-03-19;19;0
2024S009911;Alcance;ARGANZUELA;Despejado;Tarde;Vías de pequeño tamaño;442515,0;4471523,0;2024-03-19;19;1
2024S009922;Caída;FUENCARRAL-EL PARDO;Despejado;Tarde;Vías de gran tamaño;442891,0;4483719,0;2024-03-19;19;1
2024S009923;Colisión doble;RETIRO;Despejado;Tarde;Vías rápidas o carreteras;443296,0;4472317,0;2024-03-19;19;0
2024S009924;Caída;CHAMARTÍN;Despejado;Mediodía;Plazas o glorietas;441846,0;4477363,0;2024-03-19;15;0
2024S009925;Alcance;PUENTE DE VALLECAS;Despejado;Mediodía;Vías rápidas o carreteras;442747,0;4471655,0;2024-03-19;15;0
2024S009927;Colisión doble;CARABANCHEL;Despejado;Tarde;Vías de pequeño tamaño;438716,0;4471883,0;2024-03-19;17;0
2024S009931;Choque;SALAMANCA;Despejado;Tarde;Vías de pequeño tamaño;441312,0;4474879,0;2024-03-19;19;0
2024S009934;Colisión doble;MONCLOA-ARAVACA;Despejado;Mediodía;Vías de pequeño tamaño;439334,0;4475620,0;2024-03-19;14;0
2024S009942;Caída;CHAMBERÍ;Despejado;Noche;Vías de pequeño tamaño;439493,0;4475961,0;2024-03-19;20;1
2024S009964;Colisión doble;CARABANCHEL;Despejado;Tarde;Vías de pequeño tamaño;437069,0;4470968,0;2024-03-19;19;0
2024S009965;Alcance;MONCLOA-ARAVACA;Despejado;Noche;Vías rápidas o carreteras;437269,0;4473597,0;2024-03-19;20;1
2024S009967;Alcance;TETUÁN;Despejado;Noche;Vías de pequeño tamaño;440525,0;4480535,0;2024-03-19;20;2
2024S009969;Colisión doble;CHAMARTÍN;Despejado;Noche;Vías de pequeño tamaño;442680,0;4479880,0;2024-03-19;23;0
2024S009970;Caída;RETIRO;Despejado;Noche;Plazas o glorietas;441288,0;4473326,0;2024-03-19;23;1
2024S009971;Choque;SALAMANCA;Despejado;Madrugada;Vías de pequeño tamaño;442420,0;4475029,0;2024-03-20;0;0
2024S009978;Choque;MONCLOA-ARAVACA;Despejado;Madrugada;Otros;438691,0;4474606,0;2024-03-20;3;1
2024S009982;Colisión doble;PUENTE DE VALLECAS;Despejado;Mañana;Vías de gran tamaño;446015,0;4470744,0;2024-03-20;7;0
2024S009983;Alcance;PUENTE DE VALLECAS;Despejado;Mañana;Vías de gran tamaño;441621,0;4470317,0;2024-03-20;7;0
2024S009984;Colisión doble;ARGANZUELA;Despejado;Mañana;Vías de pequeño tamaño;440583,0;4472881,0;2024-03-20;8;1
2024S009985;Colisión doble;CIUDAD LINEAL;Despejado;Mañana;Vías rápidas o carreteras;443982,0;4475982,0;2024-03-20;7;0
2024S009986;Caída;CIUDAD LINEAL;Despejado;Mañana;Otros;444001,0;4476031,0;2024-03-20;9;0
2024S009987;Caída;SALAMANCA;Despejado;Mañana;Vías de pequeño tamaño;441591,0;4474682,0;2024-03-20;9;1
2024S009988;Colisión doble;CARABANCHEL;Despejado;Mañana;Vías de pequeño tamaño;436745,0;4470996,0;2024-03-20;9;1
2024S009989;Colisión doble;HORTALEZA;Despejado;Mañana;Plazas o glorietas;444990,0;4479891,0;2024-03-20;9;1
2024S009990;Alcance;CIUDAD LINEAL;Despejado;Mañana;Vías rápidas o carreteras;443894,0;4477689,0;2024-03-20;7;0
2024S009991;Colisión doble;SAN BLAS-CANILLEJAS;Despejado;Mediodía;Vías de pequeño tamaño;449335,0;4475705,0;2024-03-19;14;1
2024S009992;Colisión doble;PUENTE DE VALLECAS;Despejado;Mañana;Vías de pequeño tamaño;443007,0;4471740,0;2024-03-20;11;0
2024S009993;Colisión doble;CENTRO;Despejado;Mañana;Plazas o glorietas;441256,0;4473419,0;2024-03-20;8;1
2024S009994;Alcance;TETUÁN;Despejado;Mañana;Vías de pequeño tamaño;441274,0;4479126,0;2024-03-20;11;0
2024S009995;Colisión doble;CHAMBERÍ;Despejado;Mañana;Vías de pequeño tamaño;440689,0;4476247,0;2024-03-20;9;0
2024S009996;Colisión doble;HORTALEZA;Despejado;Mañana;Vías de pequeño tamaño;448590,0;4482483,0;2024-03-20;10;0
2024S009997;Colisión doble;VILLAVERDE;Despejado;Mediodía;Vías de pequeño tamaño;439984,0;4465417,0;2024-03-18;13;0
2024S009998;Colisión doble;SALAMANCA;Despejado;Mañana;Vías de pequeño tamaño;442044,0;4476257,0;2024-03-20;10;1
2024S010000;Colisión doble;CHAMARTÍN;Despejado;Mañana;Vías rápidas o carreteras;443836,0;4477672,0;2024-03-20;10;0
2024S010001;Choque;SALAMANCA;Despejado;Mediodía;Vías de pequeño tamaño;441839,0;4475025,0;2024-03-20;12;0
2024S010002;Colisión múltiple;MONCLOA-ARAVACA;Despejado;Mediodía;Vías de pequeño tamaño;438534,0;4477090,0;2024-03-20;12;0
2024S010003;Choque;SALAMANCA;Despejado;Mediodía;Vías de pequeño tamaño;442511,0;4476110,0;2024-03-20;12;0
2024S010004;Alcance;BARAJAS;Despejado;Mañana;Instalaciones o infraestructuras;451678,0;4479744,0;2024-03-19;10;0
2024S010005;Atropello a persona;CIUDAD LINEAL;Despejado;Mañana;Vías de gran tamaño;444248,0;4474812,0;2024-03-20;11;1
2024S010006;Colisión doble;BARAJAS;Despejado;Noche;Instalaciones o infraestructuras;451731,0;4483076,0;2024-03-19;22;0
2024S010007;Colisión doble;SALAMANCA;Despejado;Mediodía;Vías de pequeño tamaño;442021,0;4476016,0;2024-03-20;13;0
2024S010008;Colisión doble;CIUDAD LINEAL;Despejado;Mañana;Vías de pequeño tamaño;444382,0;4478088,0;2024-03-20;9;1
2024S010009;Colisión doble;HORTALEZA;Despejado;Mediodía;Vías de gran tamaño;447662,0;4481511,0;2024-03-20;13;0
2024S010010;Colisión doble;CIUDAD LINEAL;Despejado;Mañana;Vías de pequeño tamaño;446492,0;4474980,0;2024-03-20;11;0
2024S010011;Alcance;CHAMBERÍ;Despejado;Mediodía;Vías de pequeño tamaño;439485,0;4475883,0;2024-03-20;12;1
2024S010013;Atropello a persona;CENTRO;Despejado;Mediodía;Vías de pequeño tamaño;439867,0;4473607,0;2024-03-20;13;1
2024S010014;Colisión doble;FUENCARRAL-EL PARDO;Despejado;Mediodía;Vías de pequeño tamaño;441024,0;4482071,0;2024-03-20;12;0
2024S010015;Caída;CENTRO;Despejado;Mediodía;Vías de pequeño tamaño;439302,0;4474504,0;2024-03-20;14;1
2024S010016;Choque;CHAMARTÍN;Despejado;Mediodía;Vías de pequeño tamaño;441835,0;4477819,0;2024-03-20;14;0
2024S010019;Colisión doble;CENTRO;Despejado;Mediodía;Plazas o glorietas;441085,0;4474065,0;2024-03-20;15;0
2024S010021;Caída;VILLA DE VALLECAS;Despejado;Mediodía;Vías rápidas o carreteras;445160,0;4469020,0;2024-03-20;14;1
2024S010034;Colisión doble;CENTRO;Despejado;Mediodía;Vías de pequeño tamaño;440492,0;4475034,0;2024-03-20;15;0
2024S010055;Colisión doble;HORTALEZA;Despejado;Tarde;Plazas o glorietas;447662,0;4481520,0;2024-03-20;16;0
2024S010065;Atropello a persona;PUENTE DE VALLECAS;Despejado;Mediodía;Vías de pequeño tamaño;444385,0;4470195,0;2024-03-20;15;1
2024S010066;Colisión doble;FUENCARRAL-EL PARDO;Despejado;Tarde;Vías de pequeño tamaño;441562,0;4481335,0;2024-03-20;17;0
2024S010070;Colisión doble;CIUDAD LINEAL;Despejado;Tarde;Vías de pequeño tamaño;443574,0;4479627,0;2024-03-20;17;1
2024S010071;Colisión múltiple;CIUDAD LINEAL;Despejado;Mediodía;Vías rápidas o carreteras;444429,0;4477525,0;2024-03-20;15;1
2024S010080;Atropello a persona;MONCLOA-ARAVACA;Despejado;Mediodía;Vías de pequeño tamaño;438225,0;4477761,0;2024-03-20;14;1
2024S010081;Colisión doble;HORTALEZA;Despejado;Tarde;Vías de gran tamaño;445398,0;4480032,0;2024-03-20;17;1
2024S010082;Colisión doble;CHAMBERÍ;Despejado;Tarde;Vías de pequeño tamaño;441376,0;4476367,0;2024-03-20;16;0
2024S010083;Choque;LATINA;Despejado;Tarde;Vías de pequeño tamaño;436757,0;4472830,0;2024-03-20;18;0
2024S010084;Alcance;SAN BLAS-CANILLEJAS;Despejado;Tarde;Vías de gran tamaño;448992,0;4476013,0;2024-03-20;16;1
